65.113681,16.94572,395.8
65.113682,16.945724,395.8
65.113682,16.945724,395.8
65.113701,16.945715,395.6
65.113727,16.945686,395.4
65.11369,16.945688,395.4
65.113674,16.945715,395.8
65.113673,16.945715,395.8
65.113673,16.945715,396.0
65.113675,16.945716,396.2
65.113675,16.945715,396.2
65.113671,16.945714,395.8
65.113672,16.945712,395.8
65.113672,16.945711,395.8
65.113671,16.945712,395.8
65.113672,16.945713,395.8
65.113672,16.945714,395.8
65.11367,16.945713,395.8
65.113671,16.945713,395.8
65.113668,16.945718,395.8
65.113669,16.945717,395.8
65.113668,16.945715,395.8
65.113666,16.945722,395.8
65.113664,16.945721,395.8
65.113663,16.945718,395.8
65.113663,16.945711,395.8
65.113663,16.945711,395.8
65.113663,16.94571,395.8
65.113664,16.94571,395.8
65.113665,16.945709,395.8
65.113666,16.945714,395.8
65.113667,16.945715,395.8
65.113667,16.945717,395.8
65.113666,16.945714,395.8
65.113666,16.945714,395.8
65.113666,16.945714,395.8
65.113667,16.945715,395.8
65.113667,16.945715,395.8
65.113667,16.945714,395.8
65.113669,16.94571,395.8
65.113668,16.945708,395.8
65.113667,16.945708,395.8
65.113668,16.945707,395.8
65.113669,16.945711,395.8
65.113669,16.945711,395.8
65.113664,16.945694,395.8
65.113649,16.945669,395.8
65.113546,16.945515,395.8
65.11351,16.945462,396.0
65.113273,16.945224,395.6
65.113098,16.945135,395.6
65.112895,16.945076,395.6
65.112548,16.944961,395.8
65.112417,16.944918,396.0
65.112001,16.944765,396.8
65.111932,16.944756,396.8
65.111718,16.944751,396.8
65.111464,16.944747,397.6
65.111405,16.944749,398.0
65.111177,16.944762,399.0
65.110951,16.944791,400.0
65.110896,16.944802,400.4
65.110738,16.944832,401.2
65.110581,16.944855,402.4
65.110479,16.944868,403.0
65.110329,16.944882,403.8
65.110136,16.944912,405.0
65.110044,16.944929,405.6
65.109999,16.944934,406.0
65.109741,16.944984,407.2
65.109666,16.944993,407.8
65.109596,16.945011,408.4
65.109496,16.945048,409.8
65.109369,16.94512,410.8
65.109339,16.945144,410.8
65.109153,16.94532,412.0
65.109122,16.945358,412.2
65.108945,16.945597,413.0
65.108907,16.945645,413.2
65.108792,16.945792,414.0
65.108674,16.945943,414.8
65.108597,16.946048,415.2
65.108335,16.946402,416.2
65.108029,16.946821,416.0
65.10771,16.947125,416.8
65.107374,16.94729,417.0
65.106999,16.947429,415.2
65.106729,16.94755,414.4
65.106235,16.947748,415.0
65.105816,16.948025,415.4
65.105483,16.948502,415.2
65.105047,16.949309,414.2
65.104695,16.949924,415.0
65.104476,16.950265,416.6
65.10437,16.950396,417.4
65.104263,16.9505,418.0
65.104,16.950722,419.0
65.103795,16.950862,420.0
65.103638,16.950963,421.0
65.103584,16.950995,421.2
65.103184,16.951238,421.4
65.102741,16.951536,422.2
65.102692,16.951568,422.2
65.102449,16.951744,423.2
65.102344,16.951824,424.0
65.102235,16.95191,424.2
65.101955,16.9521,424.6
65.101812,16.952188,425.6
65.101585,16.95233,426.4
65.101452,16.952417,426.8
65.101281,16.952529,427.8
65.101237,16.952553,428.2
65.101003,16.952688,429.0
65.10086,16.95277,429.2
65.100516,16.952978,430.0
65.100415,16.953044,430.0
65.100165,16.953209,430.6
65.099845,16.95341,431.2
65.099724,16.953466,431.4
65.099237,16.953661,431.0
65.098908,16.953772,430.0
65.098574,16.953914,429.0
65.098038,16.954095,428.2
65.097751,16.954179,427.6
65.097461,16.954297,427.0
65.097366,16.954369,427.0
65.097274,16.954454,426.4
65.097187,16.954566,426.0
65.097034,16.954846,425.8
65.096966,16.955004,425.8
65.096701,16.955628,426.2
65.096374,16.956069,426.6
65.095828,16.956634,425.4
65.095645,16.956831,424.8
65.095463,16.957012,424.2
65.095278,16.957151,423.0
65.095184,16.957209,422.6
65.094994,16.95731,422.0
65.094606,16.957374,421.4
65.094399,16.957345,420.6
65.094194,16.957292,419.8
65.094094,16.957255,419.6
65.093997,16.957212,419.2
65.093715,16.957057,418.0
65.093433,16.956929,417.2
65.093343,16.956879,416.8
65.09274,16.956565,416.4
65.092492,16.956454,415.8
65.09225,16.956351,415.4
65.091742,16.956093,416.6
65.091603,16.95603,416.8
65.091093,16.955785,416.6
65.090566,16.955533,416.0
65.089995,16.955336,416.8
65.089926,16.955323,417.0
65.089609,16.9553,418.2
65.089554,16.955304,418.4
65.089198,16.955391,419.4
65.088938,16.955499,420.6
65.088722,16.955609,421.6
65.088553,16.955687,422.4
65.088322,16.955849,422.6
65.088021,16.956046,423.0
65.087901,16.956138,423.2
65.087347,16.956507,423.8
65.087283,16.956546,424.0
65.086975,16.956748,425.0
65.08684,16.956841,425.2
65.086393,16.957157,424.0
65.086314,16.957208,423.8
65.085778,16.957597,423.2
65.085701,16.95765,423.2
65.085544,16.957752,423.0
65.085238,16.957946,422.0
65.084948,16.958128,421.6
65.084392,16.958511,422.4
65.084243,16.958595,422.6
65.083722,16.958944,422.2
65.083573,16.959046,422.0
65.08305,16.959389,421.4
65.082624,16.959682,421.4
65.082151,16.959999,422.2
65.081634,16.960344,422.8
65.081569,16.96039,423.0
65.081044,16.960707,423.6
65.080979,16.960747,423.6
65.080783,16.96085,424.2
65.080376,16.960958,425.0
65.080311,16.960972,425.4
65.07999,16.961025,426.4
65.079797,16.961036,426.6
65.079303,16.960878,426.4
65.078751,16.960656,426.0
65.078491,16.96059,425.2
65.078233,16.960585,425.0
65.077767,16.960768,425.0
65.077325,16.96121,425.0
65.076967,16.961717,424.2
65.076833,16.961938,424.0
65.076436,16.962684,423.4
65.076009,16.963468,423.0
65.075928,16.963618,422.8
65.075844,16.963773,422.0
65.075589,16.964249,420.6
65.075337,16.964728,419.6
65.075254,16.964894,419.4
65.075086,16.965217,418.8
65.075005,16.965381,418.6
65.074682,16.966035,417.6
65.074599,16.966196,417.2
65.074277,16.966842,416.4
65.074202,16.967001,416.2
65.074128,16.967156,416.2
65.073908,16.967633,415.8
65.073763,16.967975,415.2
65.073619,16.968347,415.0
65.073407,16.968938,414.0
65.073204,16.969548,412.8
65.07314,16.969754,412.6
65.072829,16.970681,412.8
65.072393,16.9717,413.0
65.072175,16.972065,412.6
65.072009,16.972284,412.4
65.071731,16.972557,411.4
65.071531,16.972711,410.2
65.071325,16.972846,409.0
65.071123,16.972986,407.6
65.070737,16.973271,406.8
65.070273,16.9736,406.6
65.070094,16.973726,406.4
65.069503,16.974105,406.2
65.069425,16.974157,406.6
65.068905,16.97448,407.4
65.068832,16.97452,407.6
65.06841,16.974737,408.8
65.068343,16.974768,409.0
