65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.0
65.113609,16.945656,389.2
65.113609,16.945656,389.2
65.113609,16.945656,389.2
65.113627,16.945601,389.0
65.113637,16.945523,389.0
65.113614,16.945492,389.0
65.113588,16.945453,389.0
65.113554,16.945408,389.0
65.113512,16.945362,388.8
65.113466,16.945317,388.8
65.113414,16.945273,388.8
65.113353,16.945233,389.0
65.113288,16.945199,389.0
65.11322,16.945168,388.8
65.113148,16.945141,388.6
65.113075,16.945117,388.4
65.112999,16.945096,388.4
65.112919,16.945076,388.4
65.112839,16.945054,388.4
65.112758,16.945031,388.6
65.112682,16.945009,388.8
65.112609,16.94499,389.0
65.112537,16.944969,389.4
65.112457,16.944945,389.4
65.112377,16.944923,389.4
65.1123,16.944903,389.6
65.112225,16.944885,389.6
65.112149,16.944866,390.0
65.112071,16.944847,390.2
65.111992,16.944831,390.4
65.111912,16.94482,390.6
65.111832,16.944812,390.6
65.111752,16.944806,390.4
65.11168,16.944798,390.8
65.111608,16.944792,391.0
65.111531,16.944788,391.4
65.111457,16.944788,391.8
65.111385,16.944794,392.2
65.111308,16.944802,392.8
65.111229,16.94481,393.2
65.111149,16.944819,393.6
65.111072,16.94483,394.0
65.110996,16.944843,394.4
65.11092,16.944853,394.8
65.110847,16.944865,395.0
65.110774,16.944876,395.4
65.110702,16.944881,395.6
65.11063,16.944881,395.8
65.110558,16.944885,396.2
65.110486,16.944892,396.4
65.110409,16.944899,396.8
65.110335,16.944904,397.2
65.110267,16.94491,397.8
65.110202,16.944916,398.0
65.110139,16.944923,398.4
65.110071,16.944936,398.8
65.11,16.94495,399.2
65.109932,16.944962,399.6
65.109863,16.94497,400.0
65.109798,16.944977,400.6
65.109736,16.944989,401.0
65.109676,16.945005,401.6
65.109611,16.945026,402.0
65.109549,16.945051,402.6
65.109489,16.945082,403.0
65.109424,16.945121,403.6
65.109362,16.945165,404.2
65.109302,16.945209,404.8
65.109242,16.945256,405.2
65.10918,16.945308,405.6
65.109119,16.945365,405.8
65.109061,16.945425,406.4
65.109004,16.945488,406.6
65.108946,16.945554,407.0
65.108893,16.945626,407.6
65.108839,16.945699,407.8
65.108783,16.945769,408.2
65.108721,16.945845,408.6
65.108663,16.945927,409.0
65.10861,16.946004,409.2
65.108554,16.946076,409.4
65.108493,16.946152,409.6
65.108431,16.946232,409.6
65.108367,16.946316,409.6
65.108302,16.946399,409.6
65.108237,16.946484,409.6
65.108171,16.946568,409.6
65.108107,16.946649,409.6
65.108039,16.946731,409.6
65.10797,16.946813,409.6
65.107902,16.94689,409.6
65.10783,16.946964,409.6
65.107753,16.94703,409.4
65.107677,16.947088,409.4
65.107598,16.947142,409.0
65.107507,16.947195,408.6
65.10741,16.947252,408.2
65.107316,16.947305,408.0
65.10722,16.947354,407.8
65.107121,16.947396,407.4
65.107018,16.947431,407.2
65.106922,16.947476,406.8
65.106827,16.947517,406.6
65.106732,16.94755,406.4
65.106637,16.947586,406.4
65.106542,16.947625,406.4
65.106455,16.947667,406.6
65.106369,16.947703,406.8
65.10629,16.947738,407.0
65.10621,16.947776,407.2
65.106128,16.947819,407.6
65.106049,16.947867,407.6
65.105969,16.947922,407.8
65.105892,16.947984,408.0
65.105815,16.948055,408.0
65.105739,16.948141,408.2
65.105664,16.948241,408.0
65.105591,16.948356,408.2
65.105519,16.948481,408.0
65.105446,16.948612,408.0
65.105376,16.948743,408.0
65.105308,16.948869,408.0
65.105238,16.948996,407.8
65.10517,16.949122,407.8
65.105101,16.949247,407.6
65.105036,16.949374,407.6
65.104972,16.949499,407.6
65.104906,16.949614,407.6
65.104845,16.949719,407.8
65.104784,16.949818,407.8
65.104724,16.949911,408.0
65.104667,16.950004,408.4
65.104609,16.950099,408.6
65.104551,16.95019,409.0
65.104499,16.950273,409.4
65.104449,16.950351,409.8
65.104399,16.95042,410.2
65.10435,16.950469,410.6
65.104303,16.950512,411.0
65.104253,16.950556,411.2
65.1042,16.950595,411.6
65.104144,16.950633,412.0
65.104083,16.950676,412.2
65.104025,16.95072,412.6
65.103967,16.950758,412.8
65.103911,16.950792,413.2
65.103858,16.950828,413.6
65.103804,16.950865,413.8
65.10375,16.950897,414.2
65.103694,16.950931,414.4
65.103636,16.950971,414.6
65.103579,16.95101,415.0
65.103518,16.951049,415.0
65.103457,16.951086,415.2
65.103393,16.951115,415.4
65.103328,16.951142,415.4
65.103267,16.951179,415.4
65.103206,16.95122,415.6
65.103144,16.951257,415.6
65.103083,16.951293,415.6
65.103019,16.951336,415.8
65.102953,16.951381,416.0
65.102893,16.951427,416.2
65.102833,16.951476,416.4
65.102775,16.951526,416.8
65.102717,16.951575,417.2
65.102657,16.951617,417.4
65.102599,16.951657,417.8
65.102545,16.951696,418.0
65.102492,16.951738,418.4
65.102435,16.95178,418.6
65.102377,16.951821,418.8
65.102321,16.951866,418.8
65.102259,16.951914,419.0
65.102198,16.95196,419.0
65.102137,16.952001,419.2
65.102076,16.952039,419.4
65.102019,16.952074,419.8
65.101966,16.952109,420.0
65.101913,16.952146,420.2
65.101855,16.952176,420.6
65.101798,16.952205,420.8
65.101744,16.952239,421.0
65.10169,16.952276,421.2
65.101637,16.952311,421.6
65.101583,16.952342,421.8
65.10153,16.952374,422.0
65.101477,16.952408,422.2
65.101427,16.952441,422.4
65.101378,16.952469,422.6
65.101328,16.952496,422.8
65.101279,16.952524,422.8
65.101226,16.952557,423.0
65.101171,16.952589,423.0
65.101118,16.952616,423.2
65.101065,16.952641,423.2
65.101008,16.952669,423.4
65.100951,16.952704,423.4
65.100897,16.95275,423.4
65.10084,16.952799,423.4
65.100782,16.952846,423.4
65.100726,16.952887,423.6
65.100665,16.952923,423.8
65.100608,16.952958,423.8
65.100551,16.952993,424.0
65.100493,16.953026,424.2
65.10044,16.953058,424.4
65.100383,16.953095,424.6
65.100325,16.953139,424.6
65.100271,16.953189,424.8
65.100218,16.953239,425.0
65.100161,16.953284,425.0
65.100104,16.953319,425.2
65.100047,16.953351,425.2
65.099986,16.953379,425.2
65.099925,16.953405,425.4
65.099868,16.953424,425.2
65.099811,16.953435,425.2
65.099749,16.953455,425.2
65.099688,16.953484,425.2
65.099623,16.953518,425.0
65.099554,16.953554,424.8
65.099484,16.953589,424.6
65.099413,16.953623,424.4
65.09934,16.953654,423.8
65.099261,16.95368,423.4
65.099182,16.953705,423.0
65.099099,16.95373,422.8
65.099014,16.953753,422.6
65.09893,16.953779,422.4
65.098846,16.95381,422.4
65.098763,16.953846,422.2
65.098684,16.953882,422.0
65.098603,16.953915,421.6
65.098519,16.95394,421.4
65.098435,16.953966,421.4
65.098347,16.953994,421.2
65.098259,16.954024,421.0
65.098175,16.954052,420.6
65.098088,16.954076,420.4
65.097997,16.954099,420.0
65.097905,16.954123,419.8
65.097816,16.954148,419.8
65.097729,16.954178,419.6
65.097637,16.954215,419.6
65.097546,16.954261,419.4
65.097458,16.954318,419.0
65.097375,16.954384,419.0
65.097294,16.954464,419.0
65.097222,16.954562,419.0
65.097153,16.954676,418.8
65.097088,16.9548,418.8
65.097026,16.954938,419.0
